                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.80818,                 1.7692,                 1.0473,                0.79797,                0.60904,                0.64599,                0.53874,                0.60955,                0.86084,                0.88981,               0.003332,               0.003332,               0.003332
                      1,                0.80308,                 1.0306,                 1.0267,                0.64152,                0.61723,                0.61555,                0.49598,                0.71495,                0.84723,                0.94478,              0.0066323,              0.0066323,              0.0066323
                      2,                0.91362,                 1.1479,                 1.0762,                0.73491,                0.50732,                0.54414,                0.43252,                0.82256,                 1.0777,                 1.0025,              0.0098997,              0.0098997,              0.0098997
                      3,                0.98542,                 1.2306,                 1.1147,                0.76326,                 0.5425,                0.62291,                0.48396,                0.83845,                0.96902,                 1.0252,              0.0098515,              0.0098515,              0.0098515
                      4,                0.92406,                  1.096,                 1.0851,                0.83812,                0.57812,                0.73505,                0.59281,                0.74412,                0.86328,                0.98337,              0.0098515,              0.0098515,              0.0098515
                      5,                0.89072,                 1.0106,                 1.0653,                 0.6935,                0.63808,                0.66716,                0.54635,                0.70521,                0.79558,                 0.9577,               0.009802,               0.009802,               0.009802
                      6,                0.85763,                0.94653,                 1.0527,                0.73043,                0.75291,                0.76897,                 0.6251,                0.68504,                0.76338,                0.95074,              0.0097525,              0.0097525,              0.0097525
                      7,                0.83488,                0.90253,                 1.0406,                0.72775,                0.66103,                0.72078,                0.60357,                0.65148,                0.73783,                0.93402,               0.009703,               0.009703,               0.009703
                      8,                0.81425,                0.86483,                 1.0303,                0.70513,                0.77721,                0.74345,                0.60107,                0.65318,                0.72308,                0.93651,              0.0096535,              0.0096535,              0.0096535
                      9,                0.79624,                0.83505,                 1.0226,                0.78835,                0.75634,                0.80209,                0.67178,                0.64321,                0.65472,                0.92852,               0.009604,               0.009604,               0.009604
                     10,                0.78688,                0.81211,                 1.0168,                0.85119,                0.71016,                 0.7814,                0.65069,                0.62451,                0.65937,                0.92623,              0.0095545,              0.0095545,              0.0095545
                     11,                0.76828,                0.78319,                 1.0091,                 0.8828,                0.67645,                0.74258,                0.64398,                0.60958,                0.64716,                0.90974,               0.009505,               0.009505,               0.009505
                     12,                 0.7634,                0.75998,                 1.0034,                  0.853,                0.68495,                0.79681,                0.68237,                 0.5983,                0.63233,                0.90775,              0.0094555,              0.0094555,              0.0094555
                     13,                0.76062,                0.74465,                 1.0026,                0.69813,                 0.7946,                0.82263,                0.70854,                0.58352,                0.59544,                0.90153,               0.009406,               0.009406,               0.009406
                     14,                0.74063,                0.72382,                0.99471,                0.89033,                0.69241,                0.79592,                 0.6827,                 0.5815,                0.60159,                0.90063,              0.0093565,              0.0093565,              0.0093565
                     15,                0.73357,                0.71609,                0.99156,                0.70727,                0.79797,                0.84206,                  0.734,                0.56368,                0.58036,                0.89416,               0.009307,               0.009307,               0.009307
                     16,                0.72751,                0.70587,                0.99124,                0.90261,                0.71858,                0.85289,                0.73649,                 0.5599,                0.55966,                0.88929,              0.0092575,              0.0092575,              0.0092575
                     17,                0.71811,                0.68826,                0.98355,                0.83879,                0.80637,                0.86437,                0.75598,                0.53897,                0.53504,                0.88156,               0.009208,               0.009208,               0.009208
