                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.81981,                  2.415,                 1.0636,                0.83396,                0.37522,                0.44879,                0.37284,                0.59375,                0.95453,                0.88572,              0.0033124,              0.0033124,              0.0033124
                      1,                0.72218,                0.92534,                0.98664,                0.81016,                0.42154,                0.51306,                0.41465,                0.65591,                0.97023,                0.91958,              0.0066128,              0.0066128,              0.0066128
                      2,                0.79168,                0.92665,                 1.0168,                 0.8359,                0.34285,                0.41475,                0.29592,                0.85904,                 1.4347,                 1.0298,              0.0098802,              0.0098802,              0.0098802
                      3,                0.86852,                0.99281,                 1.0529,                0.76918,                0.43774,                0.48393,                0.36678,                0.82156,                 1.1724,                 1.0213,              0.0098515,              0.0098515,              0.0098515
                      4,                0.84198,                0.91418,                 1.0403,                0.75451,                0.41741,                0.45926,                0.34002,                0.83421,                 1.4526,                 1.0431,              0.0098515,              0.0098515,              0.0098515
                      5,                0.81278,                0.85234,                 1.0272,                0.73688,                0.51685,                0.55798,                0.43644,                0.72406,                0.91777,                0.95398,               0.009802,               0.009802,               0.009802
                      6,                0.79026,                0.80935,                 1.0176,                0.68375,                 0.4652,                0.52234,                0.40392,                0.72479,                0.95199,                0.96511,              0.0097525,              0.0097525,              0.0097525
                      7,                0.77387,                0.77848,                 1.0064,                0.72531,                0.49437,                0.57479,                0.44933,                0.69347,                0.81417,                0.94452,               0.009703,               0.009703,               0.009703
                      8,                0.76084,                0.74616,                 1.0014,                0.67924,                0.57381,                0.61482,                0.48777,                0.69001,                0.89524,                0.94093,              0.0096535,              0.0096535,              0.0096535
                      9,                 0.7527,                0.71987,                0.99606,                 0.7213,                0.58671,                0.64822,                0.52418,                0.66319,                0.80471,                0.92494,               0.009604,               0.009604,               0.009604
                     10,                 0.7323,                0.70157,                0.98995,                0.78658,                0.50918,                0.60194,                0.48716,                0.63474,                0.79359,                 0.9147,              0.0095545,              0.0095545,              0.0095545
                     11,                0.73254,                0.68657,                0.98786,                0.82679,                0.52883,                0.62891,                0.49744,                0.63521,                0.78401,                0.92037,               0.009505,               0.009505,               0.009505
                     12,                0.71875,                0.66011,                 0.9813,                0.80062,                0.57733,                0.63883,                0.51307,                0.65351,                 0.7442,                0.92912,              0.0094555,              0.0094555,              0.0094555
                     13,                0.71547,                0.65157,                0.97747,                0.69648,                0.61397,                0.65067,                0.53107,                0.61994,                0.74657,                0.92076,               0.009406,               0.009406,               0.009406
                     14,                0.70006,                 0.6428,                0.97564,                0.84071,                0.53741,                 0.6366,                0.51137,                0.62451,                0.76527,                0.92049,              0.0093565,              0.0093565,              0.0093565
                     15,                0.69532,                0.62912,                0.97172,                0.65567,                0.64888,                0.68765,                0.55636,                0.59342,                0.64708,                0.90257,               0.009307,               0.009307,               0.009307
