                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 0.8114,                 2.1383,                 1.0558,                0.74102,                0.52798,                0.61111,                0.51392,                0.58872,                0.77937,                0.88197,              0.0033228,              0.0033228,              0.0033228
                      1,                0.75147,                 0.9473,                0.99875,                0.71154,                0.39612,                0.48375,                0.37449,                0.80266,                 1.5423,                0.98922,              0.0066231,              0.0066231,              0.0066231
                      2,                0.87338,                 1.0532,                 1.0531,                0.64017,                0.28888,                0.27537,                 0.1877,                 1.2257,                 2.5391,                 1.3226,              0.0098905,              0.0098905,              0.0098905
                      3,                0.95066,                 1.1311,                 1.0918,                0.70061,                0.42059,                0.47296,                0.35456,                0.89676,                 1.4032,                 1.0535,              0.0098515,              0.0098515,              0.0098515
                      4,                0.89541,                 1.0069,                 1.0646,                0.73557,                0.52453,                0.59933,                0.47428,                0.80718,                 1.1167,                  1.003,              0.0098515,              0.0098515,              0.0098515
                      5,                0.85654,                0.92319,                 1.0429,                0.76315,                0.56037,                0.59545,                0.47372,                0.76164,                0.92958,                0.96437,               0.009802,               0.009802,               0.009802
                      6,                 0.8294,                0.87216,                 1.0326,                0.84108,                0.64157,                0.75088,                0.59505,                0.70467,                0.80736,                0.94785,              0.0097525,              0.0097525,              0.0097525
                      7,                0.80491,                0.82005,                 1.0204,                0.65944,                0.71201,                0.68321,                0.56046,                0.68701,                0.83911,                0.94126,               0.009703,               0.009703,               0.009703
                      8,                0.78068,                0.78116,                 1.0133,                0.80184,                0.62883,                0.74511,                 0.6323,                0.65207,                0.76224,                0.92723,              0.0096535,              0.0096535,              0.0096535
                      9,                0.76324,                0.74828,                 1.0016,                0.85242,                0.60078,                0.70111,                0.58307,                0.64953,                0.82003,                0.93442,               0.009604,               0.009604,               0.009604
                     10,                0.76213,                0.73187,                0.99798,                0.70951,                0.59541,                0.65295,                 0.5503,                0.63457,                0.76335,                0.91507,              0.0095545,              0.0095545,              0.0095545
                     11,                0.74511,                0.70919,                0.99375,                 0.6921,                0.75924,                0.78483,                0.66097,                0.62727,                0.70292,                0.91349,               0.009505,               0.009505,               0.009505
                     12,                0.74026,                  0.693,                0.99103,                0.81869,                0.69984,                0.75716,                0.64176,                0.60887,                0.64551,                0.90941,              0.0094555,              0.0094555,              0.0094555
                     13,                0.72472,                0.67882,                0.98363,                0.64459,                0.83976,                0.84027,                0.72527,                0.59232,                0.63625,                0.89459,               0.009406,               0.009406,               0.009406
                     14,                0.71631,                0.66002,                0.97915,                0.90996,                0.64862,                0.79765,                0.68764,                0.59426,                  0.623,                0.89513,              0.0093565,              0.0093565,              0.0093565
                     15,                0.71115,                0.64973,                0.97712,                0.72249,                0.83118,                0.82234,                0.70809,                0.58803,                0.60968,                0.90031,               0.009307,               0.009307,               0.009307
                     16,                0.70162,                  0.636,                 0.9735,                0.67146,                0.83397,                 0.8132,                0.70481,                0.58303,                0.59821,                0.89776,              0.0092575,              0.0092575,              0.0092575
                     17,                0.69673,                0.63271,                0.96946,                0.80529,                0.72099,                0.79451,                0.69645,                0.56831,                0.59116,                0.88794,               0.009208,               0.009208,               0.009208
                     18,                0.69104,                0.61739,                0.96964,                0.89303,                0.62678,                0.82008,                0.71117,                0.55779,                0.56014,                0.88368,              0.0091585,              0.0091585,              0.0091585
                     19,                0.68932,                0.61371,                0.96741,                0.93354,                0.63417,                 0.7832,                0.68111,                0.55601,                0.58205,                 0.8846,               0.009109,               0.009109,               0.009109
                     20,                0.68253,                0.60433,                0.96534,                0.89752,                0.69377,                0.79181,                0.69943,                0.54948,                0.56238,                0.88393,              0.0090595,              0.0090595,              0.0090595
                     21,                 0.6746,                0.59135,                0.95995,                0.91231,                0.67463,                0.75783,                0.67535,                0.53235,                0.53392,                0.87595,                0.00901,                0.00901,                0.00901
                     22,                0.67081,                 0.5849,                0.95766,                0.77823,                0.83392,                0.84665,                0.73936,                0.54055,                0.52958,                0.87874,              0.0089605,              0.0089605,              0.0089605
